id,part,source_file,source_locator,authority_sha256,observation,adverse_evidence,proposed_smallest_correction,status
ALGEBRA-276,p01,algebra.tex,algebra.tex:29311-29318,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The lemma states `Then there exists discrete valuation ring $A$`.","The singular count noun `ring` requires an article.","Insert `a`: `there exists a discrete valuation ring $A$`.",reported_to_canon_2026-08-23_authority_unchanged_target_reader_prose_corrected
ALGEBRA-277,p01,algebra.tex,algebra.tex:29363-29364,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"Prime means only that $(x)$ is prime.","In a domain $(0)$ is prime, so $0$ becomes a prime element; the multiplicative set generated by prime elements at 29591 would then contain $0$, contradicting the asserted fraction-field localization.","Require $x$ to be nonzero in the definition of prime element.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-278,p01,algebra.tex,algebra.tex:29377,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof takes $f,g\in A$ although the ambient ring is $R$.","$A$ is undefined in the lemma; both multipliers arise from equality of ideals in $R$.","Replace $f,g\in A$ by $f,g\in R$.",reported_to_canon_2026-08-24_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-279,p01,algebra.tex,algebra.tex:29374-29379,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"From $x=fgx$ the proof cancels $x$ and concludes $fg=1$.","The lemma includes $x=y=0$, where cancellation is invalid, although the conclusion still holds because $0$ and $0$ are associates.","Handle $x=0$ separately; then $y=0$ and the unit $1$ witnesses association. Otherwise cancel $x$.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-280,p01,algebra.tex,algebra.tex:29395-29402,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The nonfactorization proof claims $x=yz$ may be chosen with neither $y$ nor $z$ irreducible or a unit.","Nonirreducibility of $x$ guarantees a factorization with both factors nonunits, but one factor may itself be irreducible; only the fact that at least one factor lacks an irreducible factorization is needed.","Say only that neither $y$ nor $z$ is a unit, then choose a factor which lacks an irreducible factorization.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-281,p01,algebra.tex,algebra.tex:29434-29442,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The UFD proof chooses irreducible factorizations of $a$, $b$, and $c$ without qualification.","The UFD axiom supplies such factorizations only for nonzero nonunits, while $ab=cx$ permits zero and unit cases.","Dispose first of $a=0$ or $b=0$, and treat units by the empty-factorization convention before invoking uniqueness.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-282,p01,algebra.tex,algebra.tex:29448-29455,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After cancelling associated factors, the proof prints $a_2\ldots a_n=u b_2\ldots b_m$.","The original sides have $m$ and $n$ factors respectively; swapping the endpoints presupposes the equality $m=n$ that the induction is proving.","Replace the formula by $a_2\ldots a_m=u b_2\ldots b_n$ and state how the unit is absorbed in the induction.",reported_to_canon_2026-08-24_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-283,p01,algebra.tex,algebra.tex:29549-29553,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The ACC proof immediately factors $a_1$.","An ascending chain may begin with the zero ideal, whose generator has no prime factorization.","If every term is zero, stop; otherwise discard the finite initial zero segment and begin with the first nonzero generator.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-284,p01,algebra.tex,algebra.tex:29563-29574,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The polynomial ACC proof immediately compares degrees and leading coefficients of all $f_n$.","An ascending chain may begin with zero polynomials, for which degree and leading coefficient are unavailable.","Treat the all-zero chain separately and otherwise discard its finite initial zero segment.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-285,p01,algebra.tex,algebra.tex:29583-29595,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says every element of $R[x]$ factors into irreducibles and every nonunit of $R$ is a product of primes.","Both assertions wrongly include $0$ and exceed the cited factorization lemma; the second assertion is used to identify $S^{-1}R$ with the fraction field.","Insert 'nonzero nonunit' in both assertions.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-286,p01,algebra.tex,algebra.tex:29605-29610,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The normality proof writes every integral fraction $x$ as a unit times powers of irreducibles.","That representation applies only to nonzero $x$, while $x=0$ is also integral.","Begin with 'If $x=0$ there is nothing to prove'; then assume $x$ is nonzero.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-287,p01,algebra.tex,algebra.tex:29652-29657,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The PID-to-Dedekind proof says element factorizations become factorizations into primes.","The Dedekind definition requires products of prime ideals, not an unspecified product of prime elements.","Say that a factorization of a nonzero principal ideal yields the corresponding product of principal prime ideals; include the empty product for the unit ideal.",reported_to_canon_2026-08-24_authority_unchanged_target_reader_prose_clarified
ALGEBRA-288,p01,algebra.tex,algebra.tex:29696-29704,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The Dedekind proof takes an arbitrary prime $\mathfrak p$ and asserts $\mathfrak p\ne\mathfrak p^2$, then chooses $x\in\mathfrak p\setminus\mathfrak p^2$.","The zero prime of a domain satisfies $\mathfrak p=\mathfrak p^2$, and the Dedekind factorization axiom applies only to nonzero ideals.","Treat $\mathfrak p=(0)$ separately as finitely generated, and thereafter take $\mathfrak p$ nonzero.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-289,p01,algebra.tex,algebra.tex:29713-29717,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"From $(1-by)y=ax$ the proof immediately concludes $y\in(x)R_{\mathfrak p}$.","The implication requires $1-by$ to be invertible; it is invertible because $by\in\mathfrak pR_{\mathfrak p}$, but this step is unstated.","Add that $by\in\mathfrak pR_{\mathfrak p}$, hence $1-by$ is a unit in the local ring $R_{\mathfrak p}$.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-290,p01,algebra.tex,algebra.tex:29727-29729,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The conclusion names $R_{\mathfrak m}$ but quantifies every prime ideal $\mathfrak p$, including $\mathfrak p=(0)$.","The localization variable is inconsistent, and the DVR claim used in condition (2) concerns nonzero primes or maximal ideals.","Write $R_{\mathfrak p}$ is a DVR for every nonzero prime $\mathfrak p$, or consistently use $R_{\mathfrak m}$ for every nonzero maximal $\mathfrak m$.",reported_to_canon_2026-08-24_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-291,p01,algebra.tex,algebra.tex:29734-29738,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The factorization argument starts with an arbitrary ideal $I$.","The zero ideal is outside the Dedekind factorization requirement, while $I=R$ is not prime and is contained in no maximal ideal, so the next selection of $\mathfrak p$ fails.","Take $I$ nonzero; dispose of $I=R$ by the empty product, then assume $I$ is proper.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-292,p01,algebra.tex,algebra.tex:29738-29746,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"Noetherian induction is invoked for $J=(I:\mathfrak p)$ without proving $J$ strictly contains $I$.","Strict containment is required to apply induction on larger ideals; $J\mathfrak p=I$ alone does not state it.","At $\mathfrak p$, write $I_{\mathfrak p}=(\pi^n)$ with $n\ge1$ and observe $J_{\mathfrak p}=(\pi^{n-1})\supsetneq I_{\mathfrak p}$.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-293,p01,algebra.tex,algebra.tex:29745-29747,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof explicitly omits uniqueness of prime-ideal factorization.","Uniqueness is part of the definition of a Dedekind domain, so existence alone does not establish the implication to condition (1).","Supply uniqueness by localizing both factorizations at each nonzero maximal ideal and comparing DVR valuation exponents.",reported_to_canon_2026-08-24_authority_unchanged_target_source_omission_retained_pending_adjudication
ALGEBRA-294,p01,algebra.tex,algebra.tex:29518-29535,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"Both directions in the Nagata proof infer divisibility by $p_1\cdots p_r$ from the statement that each $p_i$ divides the same element.","If prime factors repeat, individual divisibility does not preserve multiplicity; for example $p$ divides $y$ does not imply $p^2$ divides $y$.","Divide and cancel the prime factors successively, updating the remaining equality after each cancellation.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-295,p01,algebra.tex,algebra.tex:29637-29644,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The Dedekind definition quantifies every nonzero ideal but writes only a product of prime ideals without specifying the empty product.","The unit ideal $R$ is nonzero and cannot be a positive product of proper prime ideals.","Allow $r=0$ explicitly and declare the empty product to be $R$.",reported_to_canon_2026-08-24_authority_unchanged_target_source_definition_retained_pending_adjudication
ALGEBRA-296,p01,algebra.tex,algebra.tex:29763-29766,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof applies the Dedekind characterization after establishing only Noetherianity and dimension one.","The cited characterization also requires normality; $B$ is normal because it is the integral closure and its fraction field is $L$, but that step is absent.","Add that $\operatorname{Frac}(B)=L$ and that, as the integral closure of $A$ in $L$, $B$ is integrally closed and hence normal.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained_pending_adjudication
ALGEBRA-297,p01,algebra.tex,algebra.tex:29441-29442,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The list of possible associates is printed as '$a_1,\ldots,b_m$'.","This omits the endpoint $a_n$ and merges two distinct factor lists, obscuring the dichotomy needed for $a\in(x)$ or $b\in(x)$.","Write '$a_1,\ldots,a_n,b_1,\ldots,b_m$'.",reported_to_canon_2026-08-24_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-298,p01,algebra.tex,algebra.tex:29868-29875;29937-29942,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The quotient expressions are printed without grouping: $M/M \cap M'$, $M'/M \cap M'$, and $M + M' / M'$.","Under ordinary parsing these expressions are ill-typed and do not denote the quotient modules used by the proof or the distance definition.","Write $M/(M\cap M')$, $M'/(M\cap M')$, $(M+M')/M'$, and $(M+M')/M$ at every occurrence.",reported_to_canon_2026-08-24_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-299,p01,algebra.tex,algebra.tex:29996-30000,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The left side $d(M, \varphi(\psi((M)))$ lacks the closing parenthesis for $d($ and contains redundant grouping around $M$.","The expression is syntactically unbalanced and cannot denote the distance used in the following equality chain.","Write $d(M, \varphi(\psi(M)))$.",reported_to_canon_2026-08-24_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-300,p01,algebra.tex,algebra.tex:30020-30034,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof writes $E_1(a)(R^{\oplus b})$ although $b$ is undefined.","The ambient vector space has dimension $n$, and the same line and the next line use $R^{\oplus n}$ and $R^{\oplus n-1}$.","Replace $R^{\oplus b}$ by $R^{\oplus n}$.",reported_to_canon_2026-08-24_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-301,p01,algebra.tex,algebra.tex:30334-30336,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The sentence says that $S_1'$ 'is Artinian ring'.","The singular count noun ring requires an article; the omission makes the source sentence ungrammatical.","Write 'is an Artinian ring'.",reported_to_canon_2026-08-24_authority_unchanged_target_prose_naturalized
ALGEBRA-302,p01,algebra.tex,algebra.tex:30381-30386,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof invokes 'the stability of finite type property under base change'.","The bare noun phrase is ungrammatical and obscures that the property of being of finite type is meant.","Write 'the stability under base change of the property of being of finite type'.",reported_to_canon_2026-08-24_authority_unchanged_target_prose_naturalized
ALGEBRA-303,p01,algebra.tex,algebra.tex:30432-30444,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After defining the family of monic polynomials $P_i$, the proof twice writes $P(x_i)^{e_i}=0$.","The symbol $P$ is undefined; local nilpotence applies separately to each already defined element $P_i(x_i)$.","Replace both occurrences by $P_i(x_i)^{e_i}=0$.",reported_to_canon_2026-08-24_authority_unchanged_target_math_retained_pending_adjudication
ALGEBRA-304,p01,algebra.tex,algebra.tex:30483-30495,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The lemma permits $n=0$, but its proof multiplies by $\varphi(a_n)^{n-1}$.","For $n=0$ this calls for exponent $-1$ even though the conclusion is immediate because $\varphi(a_0)=0$.","Handle $n=0$ separately, or assume $n\geq1$ before the displayed multiplication.",reported_to_canon_2026-08-24_authority_unchanged_target_source_logic_retained
ALGEBRA-305,p01,algebra.tex,algebra.tex:30488-30491,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says 'multiply the equation ... with $\varphi(a_n)^{n-1}$'.","Standard English for multiplication uses 'by' rather than 'with'.","Write 'multiply the equation ... by $\varphi(a_n)^{n-1}$'.",reported_to_canon_2026-08-24_authority_unchanged_target_prose_naturalized
ALGEBRA-306,p01,algebra.tex,algebra.tex:30570-30580,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The situation says 'Assume $\varphi(R) \subset S$ integrally closed in $S$'.","The modifier is grammatically attached to the inclusion rather than clearly asserting the property of the subring $\varphi(R)$.","Write 'Assume that $\varphi(R)$ is integrally closed in $S$'.",reported_to_canon_2026-08-24_authority_unchanged_target_prose_naturalized
ALGEBRA-307,p01,algebra.tex,algebra.tex:30713-30718,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The lemma says 'Assume $x\in S$ be strongly transcendental over $R$'.","The construction 'Assume ... be' is ungrammatical in this declarative context.","Write 'Assume $x\in S$ is strongly transcendental over $R$'.",reported_to_canon_2026-08-24_authority_unchanged_target_prose_naturalized
ALGEBRA-308,p01,algebra.tex,algebra.tex:30754-30756,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says 'The base case is $m=0$ is vacuous'.","The duplicated finite verb makes the sentence ungrammatical.","Write 'The base case $m=0$ is vacuous'.",reported_to_canon_2026-08-24_authority_unchanged_target_prose_naturalized
